code,filename,causal_event,sentence_nb,causal_type, avg_strength ,agreement_score,text,batch_code 
POS,PynchonThomasBleedingEdgePW.txt,brooding about_invitations to nonexistent parties,1,IRAC,2,2,"Though this discussion did go on , for a school night , quite late , Heidi ’s escapade does n’t rank as high as some offenses Maxine in fact still finds herself brooding about from back in high school — clothes borrowed but never returned , invitations to nonexistent parties , Heidi-arranged hookups with guys Heidi knew were clinically psychopathic .",test2
POS,RobertsNoraSavortheMomentBS.txt,If things did n’t change _ they became stagnant and stale .,2,IRAC,3,2,"If things did n’t change , they became stagnant and stale .",test2
POS,ShafferMaryAnnTheGuernseyLiteraryandPotatoPeelPieBS.txt,I ’ve succeeded in making you feel relieved_ I wo n't be stopping on Scotland,1,IRAC,2.5,2,I ’ve succeeded in making you feel relieved that I wo n’t be stopping in Scotland .,test2
POS,St.CrowLiliDefianceYA.txt,"the aspect rose , slicking over me and spurring me on_ My teeth tingled",2,IRAC,1.5,2,"My teeth tingled as the aspect rose , slicking over me and spurring me on .",test2
POS,VyletaDanTheCrookedMaidPW.txt,"eye , hanging there in the mirror_I myself do n’t know what to do with it .",1,IRAC,2.5,2,"But when I look in the mirror sometimes , in the morning you see , when I ’m still sleepy ( I ’m not a good riser — not that I ’m lazy , mind , I try not to be , but in the morning I find it hard to find my feet , I even get dizzy sometimes ) , I catch sight of the eye , hanging there in the mirror , and , well , for a moment I myself do n’t know what to do with it .",test2
POS,BlackHollyDollBonesMG.txt,"those moments where it seemed like he was accessing some other world , one that felt real as anything _That was why Zach loved playing",1,IRAC,2.33,3,"That was why Zach loved playing : those moments where it seemed like he was accessing some other world , one that felt real as anything .",test2
POS,BulawayoNoVioletWeNeedPW.txt,they are tough and it takes a long time to do _ I do n't like grinding the bull guava seeds,1,IRAC,2.67,3,"I bite into a sweet guava ; I do n’t like grinding the bull guava seeds , because they are tough and it takes a long time to do , so I grind them just slightly , sometimes swallow them whole even though I know what will happen later when I ’m squatting .",test2
POS,ChanDarcieTheMillRiverRecluseBS.txt,to a man of society_could sum up everything about a person from a thirty-second introduction,3,IRAC,2,3,"Her meekness would be apparent to anyone , but to a man of society who could sum up everything about a person from a thirty-second introduction , and to whom the exercise of power over another was recreation , it was an invitation for pleasure .",test2
POS,DesaiAnitaTheArtistofDisappearancePW.txt,It was what he had always done in the evenings_listen for the sound of a cowbell,1,IRAC,2.33,3,"It was what he had always done in the evenings when he returned to the house , to listen for the sound of a cowbell ringing faintly and intermittently downhill , then more clearly and metallically as the beast drew closer .",test2
POS,DesaiAnitaTheArtistofDisappearancePW.txt,hunger _quickening their pace and dancing approach,3,IRAC,3,3,"They were the first to arrive at the homestead below , hunger quickening their pace and dancing approach .",test2
POS,DonovanRebeccaBarelyBreathingYA.txt,"rising to escort his mother to the dance floor _ “ I ’ll be right back , ” Evan announced ",1,IRAC,2,3,"“ I ’ll be right back , ” Evan announced , rising to escort his mother to the dance floor .",test2
POS,FourWindsFarm.txt,"To watch the queer shadows and gleams, the quickly following light and darkness that flitted across the white walls of his little room_he peeped out from time to time",3,IRAC,2.67,3,"And even after he was in bed he peeped out from time to time to watch the queer shadows and gleams , the quickly following light and darkness that flitted across the white walls of his little room .",test2
POS,LastWordsAFinalColl.txt,The Game of the Earthly Paradise was received with great delight by the readers of the story_my sister received many letters of enquiry about the various plants mentioned in her tale ,1,IRAC,2,3,"The Game of the Earthly Paradise was received with great delight by the readers of the story ; one family of children adopted the word """""""" Mary-meadowing """""""" to describe the work which they did towards beautifying hedges and bare places ; and my sister received many letters of enquiry about the various plants mentioned in her tale .",test2
POS,LastWordsAFinalColl.txt,Miss SARGANT was the originator of the scheme _so its management remains in the best possible hands,3,IRAC,2.33,3,"Reports of the Society , with correspondence on the exchanges of plants and books , and quaint local names of flowers , were given in the Magazine until it was brought to a close after Mrs. EWING 'S death : but I am glad to say that the Society itself is still in existence , and any one who wishes to procure a copy of its Rules can do so by sending a stamped envelope to the Secretary , _ Miss Alice Sargant , 7 Belsize Grove , N. W. _ Miss SARGANT was the originator of the scheme , so its management remains in the best possible hands , and Professor OLIVER , of Kew Gardens , has consented to become President in Mrs. EWING 'S place .",test2
POS,OrloffEricaInDreamsYA.txt,A disease so rare that there is little funding to find a cure_it’s an orphan disease,1,IRAC,2.67,3,"It ’s an orphan disease , meaning a disease so rare there is little funding to find a cure .",test2
POS,VyletaDanTheCrookedMaidPW.txt,"When I’m still sleepy_I catch sight of the eye, hanging there in the mirror",1,IRAC,2.33,3,"But when I look in the mirror sometimes , in the morning you see , when I ’m still sleepy ( I ’m not a good riser — not that I ’m lazy , mind , I try not to be , but in the morning I find it hard to find my feet , I even get dizzy sometimes ) , I catch sight of the eye , hanging there in the mirror , and , well , for a moment I myself do n’t know what to do with it .",test2
POS,AFlatIronforaFarthin.txt,She wore curl-papers continually_which once caused me to ask my nurse if she ever took them out,3,IRAC,2.75,4,"She wore curl-papers continually , which once caused me to ask my nurse if she ever took them out .",test2
POS,BulawayoNoVioletWeNeedPW.txt,I do n’t like grinding the bull guava seeds _sometimes swallow them whole even,1,IRAC,2.75,4,"I bite into a sweet guava ; I do n’t like grinding the bull guava seeds , because they are tough and it takes a long time to do , so I grind them just slightly , sometimes swallow them whole even though I know what will happen later when I ’m squatting .",test2
POS,ClancyTomDeadorAliveBS.txt,"Landing on their own pad , a van took them to the aircraft _ they were absolved of passing through the magnetometers",1,IRAC,3,4,"Landing on their own pad , a van took them to the aircraft , and so they were absolved of passing through the magnetometers .",test2
POS,DesaiAnitaTheArtistofDisappearancePW.txt,the goats ' small eager bleats_they anticipated the food that would be waiting for them,2,IRAC,2.75,4,"Mingled with that tolling was the noise of goat hooves clicking smartly on the stony path , and the goats ' small eager bleats as they anticipated the food that would be waiting for them .",test2
POS,DonovanRebeccaBarelyBreathingYA.txt,not wanting to miss the spectacle . _she and Jared were already making their way through the crowd ,2,IRAC,2.75,4,"I turned toward Sara , but she and Jared were already making their way through the crowd , not wanting to miss the spectacle .",test2
POS,Dreamland.txt,They would disappear_he would be all the lonelier for the lack of them,3,IRAC,2.5,4,"They remained long enough to wake in Larry 's heart a great longing for more , and then they would disappear and he would be all the lonelier for the lack of them .",test2
POS,FourWindsFarm.txt,the moonlight was so bright _that he thought it better than any candle ,1,IRAC,2.75,4,"He had a candle , and matches to light it with , in his room , but the moonlight was so bright , though fitful , that he thought it better than any candle .",test2
POS,GiffinEmilySomethingBorrowedBS.txt, being thirty _ makes me feel more alone . ,1,IRAC,2.25,4,"So here I am on the brink of a new decade , realizing that being alone makes my thirties daunting , and being thirty makes me feel more alone .",test2
POS,GiffinEmilySomethingBorrowedBS.txt,Because my oldest and best friend has a glamorous PR job and is freshly engaged_the situation is all the more dismal,2,IRAC,2.75,4,The situation seems all the more dismal because my oldest and best friend has a glamorous PR job and is freshly engaged .,test2
POS,GunpowderTreasonandP.txt,being resolved to win that championship or perish in the attempt_he carried an ambitious and an intensely-agitated heart within his buttoned-up greatcoat ,1,IRAC,2.75,4,"Now , the winning of these three events would make Granby """""""" champion """""""" for the year , a position greatly desired by these athletes of thirteen and fourteen years ; and when Granby sallied forth on the afternoon of the great day , equipped in his racing garments , he carried an ambitious and an intensely-agitated heart within his buttoned-up greatcoat , being resolved to win that championship or perish in the attempt .",test2
